Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Pattern Recognition and Information Processing,Communications in Computer and Information Science,,,,10.1007/978-3-030-98883-8,Alexander V. TuzikovAlexei M. BelotserkovskyMarina M. Lukashevich,2022,http://link.springer.com/book/10.1007/978-3-030-98883-8,Book
Algorithms and Architectures for Parallel Processing,Lecture Notes in Computer Science,,,,10.1007/978-3-030-95391-1,Yongxuan LaiProf. Tian WangMin JiangGuangquan XuWei LiangAniello Castiglione,2022,http://link.springer.com/book/10.1007/978-3-030-95391-1,Book
Security in Computer and Information Sciences,Communications in Computer and Information Science,,,,10.1007/978-3-031-09357-9,Erol GelenbeMarija JankovicDionysios KehagiasAnna MartonAndras Vilmos,2022,http://link.springer.com/book/10.1007/978-3-031-09357-9,Book
Advances in Model and Data Engineering in the Digitalization Era,Communications in Computer and Information Science,,,,10.1007/978-3-031-23119-3,Philippe Fournier-VigerAhmed HassanLadjel BellatrecheAhmed AwadAbderrahim Ait WakrimeYassine OuhammouIdir Ait Sadoune,2022,http://link.springer.com/book/10.1007/978-3-031-23119-3,Book
Future Access Enablers for Ubiquitous and Intelligent Infrastructures,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-15101-9,Dragan PerakovicLucia Knapcikova,2022,http://link.springer.com/book/10.1007/978-3-031-15101-9,Book
International Conference on Artificial Intelligence for Smart Community,Lecture Notes in Electrical Engineering,,,,10.1007/978-981-16-2183-3,Rosdiazli IbrahimK. PorkumaranRamani KannanNursyarizal Mohd NorS. Prabakar,2022,http://link.springer.com/book/10.1007/978-981-16-2183-3,Book
Proceedings of the International Field Exploration and Development Conference 2021,Springer Series in Geomechanics and Geoengineering,,,,10.1007/978-981-19-2149-0,Jia'en Lin,2022,http://link.springer.com/book/10.1007/978-981-19-2149-0,Book
Applications of Artificial Intelligence and Machine Learning,Lecture Notes in Electrical Engineering,,,,10.1007/978-981-19-4831-2,Bhuvan UnhelkerHari Mohan PandeyGaurav Raj,2022,http://link.springer.com/book/10.1007/978-981-19-4831-2,Book
Web Engineering,Lecture Notes in Computer Science,,,,10.1007/978-3-031-09917-5,Prof. Tommaso Di NoiaDr. In-Young KoDr. Markus SchedlCarmelo Ardito,2022,http://link.springer.com/book/10.1007/978-3-031-09917-5,Book
Science and Technologies for Smart Cities,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-06371-8,Prof. Dr. Sara PaivaXuejun LiSérgio Ivan LopesNishu GuptaProf. Dr. Danda B. RawatDr. Asma PatelProf. Dr. Hamid Reza Karimi ,2022,http://link.springer.com/book/10.1007/978-3-031-06371-8,Book
Open Semantic Technologies for Intelligent Systems,Communications in Computer and Information Science,,,,10.1007/978-3-031-15882-7,Vladimir GolenkovViktor KrasnoproshinVladimir GolovkoDaniil Shunkevich,2022,http://link.springer.com/book/10.1007/978-3-031-15882-7,Book
Human Centered Computing,Lecture Notes in Computer Science,,,,10.1007/978-3-031-23741-6,Qiaohong ZuYong TangVladimir MladenovicAisha NaseerJizheng Wan,2022,http://link.springer.com/book/10.1007/978-3-031-23741-6,Book
Geospatial Intelligence,"Advances in Science, Technology & Innovation",,,,10.1007/978-3-030-80458-9,Prof. Dr. Fatimazahra BarramouEl Hassan El BrirchiKhalifa MansouriDr. Youness Dehbi,2022,http://link.springer.com/book/10.1007/978-3-030-80458-9,Book
Advances in Artificial Intelligence and Security,Communications in Computer and Information Science,,,,10.1007/978-3-031-06761-7,Xingming SunProf. Xiaorui ZhangZhihua XiaProf. Dr. Elisa Bertino,2022,http://link.springer.com/book/10.1007/978-3-031-06761-7,Book
Enterprise Information Systems,Lecture Notes in Business Information Processing,,,,10.1007/978-3-031-08965-7,Prof. Dr. Joaquim FilipeMichał ŚmiałekAlexander BrodskySlimane Hammoudi,2022,http://link.springer.com/book/10.1007/978-3-031-08965-7,Book
Communications and Networking,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-030-99200-2,Honghao GaoJun WunProf. Jianwei YinFeifei ShenYulong ShenProf. Jun Yu,2022,http://link.springer.com/book/10.1007/978-3-030-99200-2,Book
"Advanced Research in Technologies, Information, Innovation and Sustainability",Communications in Computer and Information Science,,,,10.1007/978-3-031-20319-0,Teresa GuardaFilipe PortelaMaria Fernanda Augusto,2022,http://link.springer.com/book/10.1007/978-3-031-20319-0,Book
Technologies and Innovation,Communications in Computer and Information Science,,,,10.1007/978-3-031-19961-5,Rafael Valencia-GarcíaMartha Bucaram-LeveroneJavier Del Cioppo-MorstadtNéstor Vera-LucioEmma Jácome-Murillo,2022,http://link.springer.com/book/10.1007/978-3-031-19961-5,Book
Electronic Government,Lecture Notes in Computer Science,,,,10.1007/978-3-031-15086-9,Marijn JanssenCsaba CsákiIda LindgrenEuripidis LoukisUlf MelinGabriela Viale PereiraManuel Pedro Rodríguez BolívarEfthimios Tambouris,2022,http://link.springer.com/book/10.1007/978-3-031-15086-9,Book
Computer Science – CACIC 2021,Communications in Computer and Information Science,,,,10.1007/978-3-031-05903-2,Dr. Patricia PesadoGustavo Gil,2022,http://link.springer.com/book/10.1007/978-3-031-05903-2,Book
Intelligent Tutoring Systems,Lecture Notes in Computer Science,,,,10.1007/978-3-031-09680-8,Scott CrossleyElvira Popescu,2022,http://link.springer.com/book/10.1007/978-3-031-09680-8,Book
Human-Computer Interaction. User Experience and Behavior,Lecture Notes in Computer Science,,,,10.1007/978-3-031-05412-9,Masaaki Kurosu,2022,http://link.springer.com/book/10.1007/978-3-031-05412-9,Book
Intelligent Cyber-Physical Systems for Autonomous Transportation,Internet of Things,,,,10.1007/978-3-030-92054-8,Sahil GargDr. Gagangeet Singh AujlaKuljeet KaurDr. Syed Hassan Ahmed Shah,2022,http://link.springer.com/book/10.1007/978-3-030-92054-8,Book
"High-Performance Computing Systems and Technologies in Scientific Research, Automation of Control and Production",Communications in Computer and Information Science,,,,10.1007/978-3-030-94141-3,Vladimir JordanIlya TarasovVladimir Faerman,2022,http://link.springer.com/book/10.1007/978-3-030-94141-3,Book
Advanced Hybrid Information Processing,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-030-94551-0,Shuai LiuDr. Xuefei Ma,2022,http://link.springer.com/book/10.1007/978-3-030-94551-0,Book
Systematic Innovation Partnerships with Artificial Intelligence and Information Technology,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-031-17288-5,Robert NowakJerzy ChrząszczStelian Brad,2022,http://link.springer.com/book/10.1007/978-3-031-17288-5,Book
Fog-based architecture for scheduling multiple workflows with high availability requirement,Computing,,104,1,10.1007/s00607-021-00905-1,Fatemeh DavamiSahar AdabiAli RezaeeAmir Masoud Rahmani,2022,http://link.springer.com/article/10.1007/s00607-021-00905-1,Article
"Advances in Architecture, Engineering and Technology","Advances in Science, Technology & Innovation",,,,10.1007/978-3-031-11232-4,Haşim AltanSamad SepasgozarAbdullateef OlanrewajuFrancisco José García PeñalvoAlessandro Gaetano SeverinoTiko IyamuJu Hyun Lee,2022,http://link.springer.com/book/10.1007/978-3-031-11232-4,Book
Standardization,Springer Handbook of Geographic Information,,,,10.1007/978-3-030-53125-6_15,Wolfgang KresseDavid DankoKian Fadaie,2022,http://link.springer.com/chapter/10.1007/978-3-030-53125-6_15,Chapter
EAM Implementation,Fundamentals of Enterprise Architecture Management,,,,10.1007/978-3-030-96734-5_4,Jörg Ziemann,2022,http://link.springer.com/chapter/10.1007/978-3-030-96734-5_4,Chapter
Foundations and Research Agenda for Simulation of Smart Ecosystems Architectures,Software Architecture,,,,10.1007/978-3-031-15116-3_15,Valdemar Vicente Graciano NetoWallace ManzanoPablo Oliveira AntoninoElisa Yumi Nakagawa,2022,http://link.springer.com/chapter/10.1007/978-3-031-15116-3_15,Chapter
A Service-Based Framework for Adaptive Data Curation in Data Lakehouses,Web Information Systems Engineering – WISE 2022,,,,10.1007/978-3-031-20891-1_17,Firas ZouariChirine Ghedira-GueganKhouloud BoukadiNadia Kabachi,2022,http://link.springer.com/chapter/10.1007/978-3-031-20891-1_17,Chapter
Personalization and Prediction System Based on Learner Assessment Attributes Using CNN in E-learning Environment,Applications of Artificial Intelligence and Machine Learning,,,,10.1007/978-981-19-4831-2_28,J. I. Christy EunaicyV. SundaravadiveluS. Suguna,2022,http://link.springer.com/chapter/10.1007/978-981-19-4831-2_28,Chapter
GraphQL or REST for Mobile Applications?,"Advanced Research in Technologies, Information, Innovation and Sustainability",,,,10.1007/978-3-031-20319-0_2,Antonio Quiña-MeraJosé María GarcíaPablo FernándezPaúl Vega-MolinaAntonio Ruiz-Cortés,2022,http://link.springer.com/chapter/10.1007/978-3-031-20319-0_2,Chapter
Kubernetes as a Standard Container Orchestrator - A Bibliometric Analysis,Journal of Grid Computing,,20,4,10.1007/s10723-022-09629-8,Carmen Carrión,2022,http://link.springer.com/article/10.1007/s10723-022-09629-8,Article
A configurable method for benchmarking scalability of cloud-native applications,Empirical Software Engineering,,27,6,10.1007/s10664-022-10162-1,Sören HenningWilhelm Hasselbring,2022,http://link.springer.com/article/10.1007/s10664-022-10162-1,Article
Conformance checking for autonomous multi-cloud SLA management and adaptation,The Journal of Supercomputing,,78,11,10.1007/s11227-022-04363-0,Jeremy MechoucheRoua TouihriMohamed SellamiWalid Gaaloul,2022,http://link.springer.com/article/10.1007/s11227-022-04363-0,Article
S-RAP: relevance-aware QoS prediction in web-services and user contexts,Knowledge and Information Systems,,64,7,10.1007/s10115-022-01699-0,Hafiz Syed Muhammad MuslimSaddaf RubabMalik M. KhanNaima IltafAli Kashif BashirKashif Javed,2022,http://link.springer.com/article/10.1007/s10115-022-01699-0,Article
An autonomous performance testing framework using self-adaptive fuzzy reinforcement learning,Software Quality Journal,,30,1,10.1007/s11219-020-09532-z,Mahshid Helali MoghadamMehrdad SaadatmandMarkus BorgMarkus BohlinBjörn Lisper,2022,http://link.springer.com/article/10.1007/s11219-020-09532-z,Article
Kubernetes in IT administration and serverless computing: An empirical study and research challenges,The Journal of Supercomputing,,78,2,10.1007/s11227-021-03982-3,Subrota Kumar MondalRui PanH M Dipu KabirTan TianHong-Ning Dai,2022,http://link.springer.com/article/10.1007/s11227-021-03982-3,Article
Towards a Quality Model for Cloud-native Applications,Service-Oriented and Cloud Computing,,,,10.1007/978-3-031-04718-3_7,Robin LichtenthälerGuido Wirtz,2022,http://link.springer.com/chapter/10.1007/978-3-031-04718-3_7,Chapter
Towards Greener Applications: Enabling Sustainable-aware Cloud Native Applications Design,Advanced Information Systems Engineering,,,,10.1007/978-3-031-07472-1_6,Monica Vitali,2022,http://link.springer.com/chapter/10.1007/978-3-031-07472-1_6,Chapter
Service-Oriented and Cloud Computing,Lecture Notes in Computer Science,,,,10.1007/978-3-031-04718-3,Dr. Fabrizio MontesiGeorge Angelos PapadopoulosWolf Zimmermann,2022,http://link.springer.com/book/10.1007/978-3-031-04718-3,Book
Artificial Intelligence Applications and Innovations. AIAI 2022 IFIP WG 12.5 International Workshops,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-031-08341-9,Ilias MaglogiannisLazaros IliadisProf. John MacintyrePaulo Cortez,2022,http://link.springer.com/book/10.1007/978-3-031-08341-9,Book
Banking 4.0,,,,,10.1007/978-981-16-6069-6,Mohan Bhatia,2022,http://link.springer.com/book/10.1007/978-981-16-6069-6,Book
The Authoritative Guide on Harbor,,,,,10.1007/978-981-19-2727-0,Haining ZhangYan Wang,2022,http://link.springer.com/book/10.1007/978-981-19-2727-0,Book
Advanced Information Systems Engineering,Lecture Notes in Computer Science,,,,10.1007/978-3-031-07472-1,Prof. Dr. Xavier FranchGeert PoelsDr. Frederik GaillyMonique Snoeck,2022,http://link.springer.com/book/10.1007/978-3-031-07472-1,Book
Cloud Native Privacy Engineering through DevPrivOps,Privacy and Identity Management. Between Data Protection and Security,,,,10.1007/978-3-030-99100-5_10,Elias Grünewald,2022,http://link.springer.com/chapter/10.1007/978-3-030-99100-5_10,Chapter
Privacy and Identity Management. Between Data Protection and Security,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-030-99100-5,Michael FriedewaldStephan KrennIna SchieringStefan Schiffner,2022,http://link.springer.com/book/10.1007/978-3-030-99100-5,Book
Optimization Design of Privacy Protection System Based on Cloud Native,Advances in Artificial Intelligence and Security,,,,10.1007/978-3-031-06761-7_48,Yifan ZhangShuli ZhangChengyun GuoLuogang ZhangYinggang SunHai Huang,2022,http://link.springer.com/chapter/10.1007/978-3-031-06761-7_48,Chapter
Advances in Artificial Intelligence and Security,Communications in Computer and Information Science,,,,10.1007/978-3-031-06761-7,Xingming SunProf. Xiaorui ZhangZhihua XiaProf. Dr. Elisa Bertino,2022,http://link.springer.com/book/10.1007/978-3-031-06761-7,Book
Network and System Security,Lecture Notes in Computer Science,,,,10.1007/978-3-031-23020-2,Xingliang YuanGuangdong BaiCristina AlcarazSuryadipta Majumdar,2022,http://link.springer.com/book/10.1007/978-3-031-23020-2,Book
Cloud Adoption: A Foundational Engine,Banking 4.0,,,,10.1007/978-981-16-6069-6_6,Mohan Bhatia,2022,http://link.springer.com/chapter/10.1007/978-981-16-6069-6_6,Chapter
Service-Oriented Computing,Lecture Notes in Computer Science,,,,10.1007/978-3-031-20984-0,Javier TroyaBrahim MedjahedMario PiattiniLina YaoPablo FernándezAntonio Ruiz-Cortés,2022,http://link.springer.com/book/10.1007/978-3-031-20984-0,Book
Advanced Computing and Intelligent Technologies,Lecture Notes in Electrical Engineering,,,,10.1007/978-981-19-2980-9,Rabindra Nath ShawSanjoy DasVincenzo PiuriMonica Bianchini,2022,http://link.springer.com/book/10.1007/978-981-19-2980-9,Book
Proceedings of the 12th International Conference on Computer Engineering and Networks,Lecture Notes in Electrical Engineering,,,,10.1007/978-981-19-6901-0,Qi LiuXiaodong LiuJieren ChengTao ShenYuan Tian,2022,http://link.springer.com/book/10.1007/978-981-19-6901-0,Book
"Cloud Computing, Big Data & Emerging Topics",Communications in Computer and Information Science,,,,10.1007/978-3-031-14599-5,Dr. Enzo RucciMarcelo NaioufFranco ChichizolaLaura De GiustiProf. Armando De Giusti,2022,http://link.springer.com/book/10.1007/978-3-031-14599-5,Book
"Driving Scientific and Engineering Discoveries Through the Integration of Experiment, Big Data, and Modeling and Simulation",Communications in Computer and Information Science,,,,10.1007/978-3-030-96498-6,Jeffrey NicholsDr. Arthur ‘Barney’ MaccabeDr. James NutaroSwaroop PophalePravallika DevineniTheresa AhearnBecky Verastegui,2022,http://link.springer.com/book/10.1007/978-3-030-96498-6,Book
Computational Science and Its Applications – ICCSA 2022,Lecture Notes in Computer Science,,,,10.1007/978-3-031-10522-7,Prof. Dr. Osvaldo GervasiBeniamino MurganteEligius M. T. HendrixDavid TaniarProf. Bernady O. Apduhan,2022,http://link.springer.com/book/10.1007/978-3-031-10522-7,Book
Case-Based Reasoning Research and Development,Lecture Notes in Computer Science,,,,10.1007/978-3-031-14923-8,Mark T. KeaneNirmalie Wiratunga,2022,http://link.springer.com/book/10.1007/978-3-031-14923-8,Book
Euro-Par 2022: Parallel Processing,Lecture Notes in Computer Science,,,,10.1007/978-3-031-12597-3,José CanoPhil Trinder,2022,http://link.springer.com/book/10.1007/978-3-031-12597-3,Book
Evolution of MANO Towards the Cloud-Native Paradigm for the Edge Computing,Advanced Computing and Intelligent Technologies,,,,10.1007/978-981-19-2980-9_1,Alejandro Fornés-LealIgnacio LacalleRafael VañoCarlos E. PalauFernando BoronatMaria GanzhaMarcin Paprzycki,2022,http://link.springer.com/chapter/10.1007/978-981-19-2980-9_1,Chapter
Cybersecurity of Digital Service Chains,Lecture Notes in Computer Science,,,,10.1007/978-3-031-04036-8,Joanna KołodziejMatteo RepettoArmend Duzha,2022,http://link.springer.com/book/10.1007/978-3-031-04036-8,Book
EAM Evaluation,Fundamentals of Enterprise Architecture Management,,,,10.1007/978-3-030-96734-5_5,Jörg Ziemann,2022,http://link.springer.com/chapter/10.1007/978-3-030-96734-5_5,Chapter
Information Systems,Lecture Notes in Business Information Processing,,,,10.1007/978-3-030-95947-0,Prof. Marinos ThemistocleousDr. Maria Papadaki,2022,http://link.springer.com/book/10.1007/978-3-030-95947-0,Book
Compendium on Enterprise Resource Planning,,,,,10.1007/978-3-030-93856-7,Dr. Siar Sarferaz,2022,http://link.springer.com/book/10.1007/978-3-030-93856-7,Book
Service-Oriented Computing,Communications in Computer and Information Science,,,,10.1007/978-3-031-18304-1,Johanna BarzenFrank LeymannSchahram Dustdar,2022,http://link.springer.com/book/10.1007/978-3-031-18304-1,Book
Computer Security. ESORICS 2021 International Workshops,Lecture Notes in Computer Science,,,,10.1007/978-3-030-95484-0,Sokratis KatsikasProf. Costas LambrinoudakisNora CuppensProf. John MylopoulosChristos KalloniatisDr. Weizhi MengSteven FurnellFrank PallasJörg PohleM. Angela SasseHabtamu AbieSilvio RaniseLuca VerderameEnrico CambiasoJorge Maestre VidalMarco Antonio Sotelo Monge,2022,http://link.springer.com/book/10.1007/978-3-030-95484-0,Book
Quality of Information and Communications Technology,Communications in Computer and Information Science,,,,10.1007/978-3-031-14179-9,Antonio VallecilloJoost VisserRicardo Pérez-Castillo,2022,http://link.springer.com/book/10.1007/978-3-031-14179-9,Book
"Dependable Software Engineering. Theories, Tools, and Applications",Lecture Notes in Computer Science,,,,10.1007/978-3-031-21213-0,Wei DongJean-Pierre Talpin,2022,http://link.springer.com/book/10.1007/978-3-031-21213-0,Book
Fundamental Approaches to Software Engineering,Lecture Notes in Computer Science,,,,10.1007/978-3-030-99429-7,Prof. Einar Broch JohnsenProf. Manuel Wimmer,2022,http://link.springer.com/book/10.1007/978-3-030-99429-7,Book
Designing Data Spaces,,,,,10.1007/978-3-030-93975-5,Prof. Dr. Boris OttoProf. Dr. Michael ten HompelProf. Dr. Stefan Wrobel,2022,http://link.springer.com/book/10.1007/978-3-030-93975-5,Book
Distributed Applications and Interoperable Systems,Lecture Notes in Computer Science,,,,10.1007/978-3-031-16092-9,David EyersSpyros Voulgaris,2022,http://link.springer.com/book/10.1007/978-3-031-16092-9,Book
Decentralized Access Control for Secure Microservices Cooperation with Blockchain,Network and System Security,,,,10.1007/978-3-031-23020-2_34,Ning XiYajie LiJin Liu,2022,http://link.springer.com/chapter/10.1007/978-3-031-23020-2_34,Chapter
Euro-Par 2021: Parallel Processing Workshops,Lecture Notes in Computer Science,,,,10.1007/978-3-031-06156-1,Ricardo ChavesDora B. HerasAleksandar IlicDidem UnatRosa M. BadiaAndrea BraccialiPatrick DiehlDr. Anshu DubeyOh SangyoonStephen L. ScottLaura Ricci,2022,http://link.springer.com/book/10.1007/978-3-031-06156-1,Book
Deployment and Operation of Complex Software in Heterogeneous Execution Environments,SpringerBriefs in Applied Sciences and Technology,,,,10.1007/978-3-031-04961-3,Prof. Elisabetta Di NittoDr. Jesús Gorroñogoitia CruzDr. Indika KumaraDr. Dragan RadolovićDr. Kamil TokmakovDr. Zoe Vasileiou,2022,http://link.springer.com/book/10.1007/978-3-031-04961-3,Book
Alternative Data and Artificial Intelligence Techniques,Palgrave Studies in Risk and Insurance,,,,10.1007/978-3-031-11612-4,Qingquan Tony ZhangBeibei LiDanxia Xie,2022,http://link.springer.com/book/10.1007/978-3-031-11612-4,Book
New Frontiers in Cloud Computing and Internet of Things,Internet of Things,,,,10.1007/978-3-031-05528-7,Rajkumar BuyyaLalit GargGiancarlo FortinoSanjay Misra,2022,http://link.springer.com/book/10.1007/978-3-031-05528-7,Book
Cloud Computing and Services Science,Communications in Computer and Information Science,,,,10.1007/978-3-031-21637-4,Donald FergusonMarkus HelfertClaus Pahl,2022,http://link.springer.com/book/10.1007/978-3-031-21637-4,Book
Multi-objective Hybrid Autoscaling of Microservices in Kubernetes Clusters,Euro-Par 2022: Parallel Processing,,,,10.1007/978-3-031-12597-3_15,Angelina HornHamid Mohammadi FardFelix Wolf,2022,http://link.springer.com/chapter/10.1007/978-3-031-12597-3_15,Chapter
Deliver Digital Experience,Banking 4.0,,,,10.1007/978-981-16-6069-6_5,Mohan Bhatia,2022,http://link.springer.com/chapter/10.1007/978-981-16-6069-6_5,Chapter
ICWE 2021 Workshops,Communications in Computer and Information Science,,,,10.1007/978-3-030-92231-3,Maxim BakaevProf. In-Young KoMichael MrissaProf. Cesare PautassoAbhishek Srivastava,2022,http://link.springer.com/book/10.1007/978-3-030-92231-3,Book
MicroCBR: Case-Based Reasoning on Spatio-temporal Fault Knowledge Graph for Microservices Troubleshooting,Case-Based Reasoning Research and Development,,,,10.1007/978-3-031-14923-8_15,Fengrui LiuYang WangZhenyu LiRui RenHongtao GuanXian YuXiaofan ChenGaogang Xie,2022,http://link.springer.com/chapter/10.1007/978-3-031-14923-8_15,Chapter
Model Based Migration of Cloud Systems: Review and Roadmap,Computational Science and Its Applications – ICCSA 2022,,,,10.1007/978-3-031-10522-7_18,Jaleleddine HajlaouiZied TrifaZaki Brahmi,2022,http://link.springer.com/chapter/10.1007/978-3-031-10522-7_18,Chapter
Migration Strategies and Refactoring Methodology When Moving a Legacy ERP System to Cloud Platform,Distributed Sensing and Intelligent Systems,,,,10.1007/978-3-030-64258-7_19,Majda El MariouliJalal Laassiri,2022,http://link.springer.com/chapter/10.1007/978-3-030-64258-7_19,Chapter
Sovereign Cloud Technologies for Scalable Data Spaces,Designing Data Spaces,,,,10.1007/978-3-030-93975-5_25,Wieland HolfelderAndreas MayerThomas Baumgart,2022,http://link.springer.com/chapter/10.1007/978-3-030-93975-5_25,Chapter
Phi: A Generic Microservices-Based Big Data Architecture,Information Systems,,,,10.1007/978-3-030-95947-0_1,Amine MaamouriLilia SfaxiRiadh Robbana,2022,http://link.springer.com/chapter/10.1007/978-3-030-95947-0_1,Chapter
Alternative Data Utilization from a Country Perspective,Alternative Data and Artificial Intelligence Techniques,,,,10.1007/978-3-031-11612-4_5,Qingquan Tony ZhangBeibei LiDanxia Xie,2022,http://link.springer.com/chapter/10.1007/978-3-031-11612-4_5,Chapter
Tactical Approach to the Industrialisation,Banking 4.0,,,,10.1007/978-981-16-6069-6_2,Mohan Bhatia,2022,http://link.springer.com/chapter/10.1007/978-981-16-6069-6_2,Chapter
SMT-Based Planning Synthesis for Distributed System Reconfigurations,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-99429-7_15,Simon RobillardHélène Coullon,2022,http://link.springer.com/chapter/10.1007/978-3-030-99429-7_15,Chapter
Business process modeling language selection for research modelers,Software and Systems Modeling,,,,10.1007/s10270-023-01110-8,Siamak FarshidiIzaak Beer KwantesSlinger Jansen,2023,http://link.springer.com/article/10.1007/s10270-023-01110-8,Article
Trends in continuous evaluation of software architectures,Computing,,,,10.1007/s00607-023-01161-1,Rodrigo C. SoaresRafael CapillaVinicius dos SantosElisa Yumi Nakagawa,2023,http://link.springer.com/article/10.1007/s00607-023-01161-1,Article
Towards an Interdisciplinary Development of IoT-Enhanced Business Processes,Business & Information Systems Engineering,,65,1,10.1007/s12599-022-00770-y,Pedro ValderasVictoria TorresEstefanía Serral,2023,http://link.springer.com/article/10.1007/s12599-022-00770-y,Article
A comprehensive and systematic review of the banking systems based on pay-as-you-go payment fashion and cloud computing in the pandemic era,Information Systems and e-Business Management,,,,10.1007/s10257-022-00617-9,Shajunyi ZhaoJianchun MiaoJingfeng ZhaoNader Naghshbandi,2023,http://link.springer.com/article/10.1007/s10257-022-00617-9,Article
Understanding the challenges and novel architectural models of multi-cloud native applications – a systematic literature review,Journal of Cloud Computing,,12,1,10.1186/s13677-022-00367-6,Juncal AlonsoLeire Orue-EchevarriaValentina CasolaAna Isabel TorreMaider HuarteEneko OsabaJesus L. Lobo,2023,http://link.springer.com/article/10.1186/s13677-022-00367-6,Article
"Enterprise Design, Operations, and Computing. EDOC 2022 Workshops",Lecture Notes in Business Information Processing,,,,10.1007/978-3-031-26886-1,Tiago Prince SalesHenderik A. ProperGiancarlo GuizzardiMarco MontaliFabrizio Maria MaggiClaudenir M. Fonseca,2023,http://link.springer.com/book/10.1007/978-3-031-26886-1,Book
Service-Oriented Computing – ICSOC 2022 Workshops,Lecture Notes in Computer Science,,,,10.1007/978-3-031-26507-5,Javier TroyaRaffaela MirandolaElena NavarroAndrea DelgadoSergio SeguraGuadalupe OrtizCesare PautassoChristian ZirpinsPablo FernándezAntonio Ruiz-Cortés,2023,http://link.springer.com/book/10.1007/978-3-031-26507-5,Book
Handbook of Re-Engineering Software Intensive Systems into Software Product Lines,,,,,10.1007/978-3-031-11686-5,Roberto E. Lopez-HerrejonJabier MartinezWesley Klewerton Guez AssunçãoTewfik ZiadiMathieu AcherSilvia Vergilio,2023,http://link.springer.com/book/10.1007/978-3-031-11686-5,Book
Reference Architectures for Critical Domains,,,,,10.1007/978-3-031-16957-1,Elisa Yumi NakagawaPablo Oliveira Antonino,2023,http://link.springer.com/book/10.1007/978-3-031-16957-1,Book
UML-Based Software Product Line Engineering with SMarty,,,,,10.1007/978-3-031-18556-4,Edson OliveiraJr,2023,http://link.springer.com/book/10.1007/978-3-031-18556-4,Book
Body of Knowledge for Modeling and Simulation,"Simulation Foundations, Methods and Applications",,,,10.1007/978-3-031-11085-6,Tuncer ÖrenBernard P. ZeiglerAndreas Tolk,2023,http://link.springer.com/book/10.1007/978-3-031-11085-6,Book
Web Engineering,Lecture Notes in Computer Science,,,,10.1007/978-3-031-34444-2,Irene GarrigósJuan Manuel Murillo RodríguezManuel Wimmer,2023,http://link.springer.com/book/10.1007/978-3-031-34444-2,Book
Convergence in Crossover Service,Advanced Topics in Science and Technology in China,,,,10.1007/978-981-19-8844-8,Jianwei YinBing LiZhongjie WangShuiguang Deng,2023,http://link.springer.com/book/10.1007/978-981-19-8844-8,Book
Innovative Computing Vol 1 - Emerging Topics in Artificial Intelligence,Lecture Notes in Electrical Engineering,,,,10.1007/978-981-99-2092-1,Jason C. HungJia-Wei ChangYan Pei,2023,http://link.springer.com/book/10.1007/978-981-99-2092-1,Book
Advanced Hybrid Information Processing,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-28787-9,Weina FuLin Yun,2023,http://link.springer.com/book/10.1007/978-3-031-28787-9,Book
"Application of Big Data, Blockchain, and Internet of Things for Education Informatization","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",,,,10.1007/978-3-031-23950-2,Mian Ahmad JanFazlullah Khan,2023,http://link.springer.com/book/10.1007/978-3-031-23950-2,Book
Artificial Intelligence in HCI,Lecture Notes in Computer Science,,,,10.1007/978-3-031-35894-4,Helmut DegenStavroula Ntoa,2023,http://link.springer.com/book/10.1007/978-3-031-35894-4,Book
Artificial Intelligence  Applications  and Innovations. AIAI 2023 IFIP WG 12.5 International Workshops,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-031-34171-7,Ilias MaglogiannisLazaros IliadisAntonios PapaleonidasIoannis Chochliouros,2023,http://link.springer.com/book/10.1007/978-3-031-34171-7,Book
"Emerging Research in Computing, Information, Communication and Applications",Lecture Notes in Electrical Engineering,,,,10.1007/978-981-19-5482-5,N. R. ShettyL. M. PatnaikN. H. Prasad,2023,http://link.springer.com/book/10.1007/978-981-19-5482-5,Book
Computer Science – CACIC 2022,Communications in Computer and Information Science,,,,10.1007/978-3-031-34147-2,Patricia Pesado,2023,http://link.springer.com/book/10.1007/978-3-031-34147-2,Book
"HCI for Cybersecurity, Privacy and Trust",Lecture Notes in Computer Science,,,,10.1007/978-3-031-35822-7,Abbas Moallem,2023,http://link.springer.com/book/10.1007/978-3-031-35822-7,Book
